City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,ebon,4.582,168.6964,28.01,83,100,7.45,MH,1708268356
363,port huron,42.9709,-82.4249,-2.87,70,100,7.2,US,1708268357
364,gadzhiyevo,69.2551,33.3362,-5.98,88,97,10.55,RU,1708268358
365,calabozo,8.9242,-67.4293,32.43,40,12,5.33,VE,1708268359
366,gunupur,19.0833,83.8167,25.54,56,80,2.63,IN,1708268359
367,manokwari,-0.8667,134.0833,25.76,86,100,4.41,ID,1708268362
368,atherton,53.5237,-2.4935,12.97,91,49,1.34,GB,1708268363
369,munduk,-8.2687,115.0795,17.95,95,100,0.52,ID,1708268364
370,xining,36.6167,101.7667,-9.07,60,56,1.4,CN,1708268117
371,ambatolampy,-19.3833,47.4167,16.11,96,100,3.3,MG,1708268365
372,urangan,-25.3,152.9,23.44,89,2,3.13,AU,1708268366
373,nuuk,64.1835,-51.7216,-1.18,100,100,4.02,GL,1708268073
374,belaguntha,19.8833,84.65,23.54,69,41,1.0,IN,1708268369
375,san mariano,7.5,126.0,21.4,90,18,1.61,PH,1708268370
376,watertown,42.3709,-71.1828,-0.49,54,96,4.47,US,1708268371
377,ghat,24.9647,10.1728,27.37,7,0,3.67,LY,1708268206
378,taybad,34.74,60.7756,1.36,77,99,9.36,IR,1708268372
379,undurkhaan,47.3194,110.6556,-31.31,86,54,0.48,MN,1708268373
380,paita,-5.0892,-81.1144,27.13,69,27,3.39,PE,1708268374
381,cannonvale,-20.2833,148.7,26.66,76,93,6.57,AU,1708268375
382,hailey,43.5196,-114.3153,-2.33,86,100,4.63,US,1708268376
383,kenai,60.5544,-151.2583,-5.58,87,95,2.9,US,1708268377
384,malvan,16.0667,73.4667,26.04,76,13,3.15,IN,1708268378
385,necochea,-38.5473,-58.7368,27.82,52,58,1.2,AR,1708268379
386,papao,-17.75,-149.55,26.82,77,96,6.52,PF,1708268380
387,lensk,60.7253,114.9278,-29.36,90,100,4.62,RU,1708268093
388,barcelos,41.5388,-8.6151,21.62,67,92,2.81,PT,1708268327
389,vyazemskiy,47.5378,134.7525,0.18,95,96,1.98,RU,1708268384
390,kargasok,59.0556,80.8572,-30.58,99,16,0.89,RU,1708268385
391,nagqu,31.5,92.0,-5.41,23,35,2.43,CN,1708268386
392,yuxia,34.0615,108.6291,6.34,34,68,1.38,CN,1708268387
393,rice lake,45.5061,-91.7382,-2.82,68,0,5.66,US,1708268388
394,uliastay,47.7417,96.8444,-31.18,70,59,3.56,MN,1708268376
395,al muwayh,22.4333,41.7583,23.58,19,6,3.38,SA,1708268391
396,revda,56.801,59.9303,-10.4,76,0,4.51,RU,1708268392
397,withernsea,53.7311,0.0335,14.14,82,78,4.81,GB,1708268393
398,port douglas,-16.4833,145.4667,26.4,87,100,4.35,AU,1708268394
399,gamboma,-1.8764,15.8644,34.53,37,87,0.16,CG,1708268395
400,zhezqazghan,47.7833,67.7667,-22.68,77,0,10.0,KZ,1708268396
401,lanzhou,36.0564,103.7922,-4.09,34,53,2.17,CN,1708268397
402,la ronge,55.1001,-105.2842,-18.86,78,0,3.6,CA,1708268398
403,labrador city,52.9463,-66.9114,-24.05,70,75,2.57,CA,1708268399
404,sydney,-33.8679,151.2073,23.16,77,99,4.63,AU,1708267677
405,pont rouge,48.8833,-72.0825,-17.56,84,98,2.3,CA,1708268401
406,merizo village,13.2658,144.6691,26.85,90,8,6.29,GU,1708268402
407,whitecourt,54.1502,-115.6855,-9.42,67,20,4.63,CA,1708268409
408,kovdor,67.5662,30.4758,-7.16,85,57,5.4,RU,1708268413
409,doctor alberto oviedo mota,32.2275,-115.1697,11.11,53,69,2.15,MX,1708268422
410,pemba,-12.974,40.5178,28.31,77,100,2.0,MZ,1708268424
411,bahir dar,11.5936,37.3908,27.57,32,86,5.16,ET,1708268425
412,chibougamau,49.9168,-74.3659,-23.21,77,75,2.57,CA,1708268427
413,bollnas,61.3482,16.3946,-0.9,89,94,2.77,SE,1708268430
414,zdvinsk,54.7021,78.661,-30.28,100,54,1.9,RU,1708268431
415,manicore,-5.8092,-61.3003,31.77,64,83,1.36,BR,1708268433
416,kone,-21.0595,164.8658,23.56,88,1,2.07,NC,1708268434
417,boquira,-12.8231,-42.7306,28.02,65,98,2.52,BR,1708268435
418,gordonvale,-17.0936,145.7842,26.61,100,100,1.99,AU,1708268272
419,alice springs,-23.7,133.8833,29.01,53,91,6.17,AU,1708268329
420,ilebo,-4.3167,20.5833,26.07,83,95,1.73,CD,1708268439
421,uturoa,-16.7333,-151.4333,28.04,79,100,6.17,PF,1708268440
422,faya-largeau,17.9257,19.1043,29.91,8,7,8.45,TD,1708268442
423,kalundborg,55.6795,11.0886,6.85,98,100,10.41,DK,1708268397
424,pajok,3.8651,32.4821,35.39,19,97,3.77,SS,1708268444
425,san-pedro,4.7485,-6.6363,30.47,67,100,4.09,CI,1708268445
426,illizi,26.4833,8.4667,27.19,8,100,5.26,DZ,1708268445
427,ar ruseris,11.8659,34.3869,34.66,14,17,5.55,SD,1708268446
428,vorgashor,67.5833,63.95,-15.63,94,100,10.1,RU,1708268448
429,sinop,41.7711,34.8709,2.99,97,100,1.85,TR,1708268449
430,hovd,48.0056,91.6419,-21.57,79,27,1.41,MN,1708268450
431,igarka,67.4667,86.5833,-22.95,92,100,6.65,RU,1708268452
432,hulan,45.9833,126.6,-10.01,92,100,4.72,CN,1708268454
433,minas de marcona,-15.2119,-75.1103,22.52,71,83,3.45,PE,1708268455
434,enriquillo,17.9,-71.2333,28.13,69,1,5.74,DO,1708268456
435,urazovo,50.0836,38.0395,0.58,99,100,3.17,RU,1708268458
436,al hudaydah,14.7978,42.9545,25.92,74,57,6.8,YE,1708268459
437,lupane,-18.9315,27.807,37.01,15,36,6.19,ZW,1708268460
438,agadez,19.75,10.25,27.09,10,0,4.15,NE,1708268463
439,leava,-14.3,-178.1667,26.72,90,100,3.45,WF,1708268464
440,bizhbulyak,53.6967,54.2642,-16.28,83,0,4.45,RU,1708268465
441,diapaga,12.0708,1.7889,37.1,8,76,1.74,BF,1708268467
442,pampa del indio,-26.0647,-59.919,31.4,40,2,2.73,AR,1708268468
443,kill devil hills,36.0307,-75.676,6.1,54,0,2.06,US,1708268470
444,thanh hoa,19.8,105.7667,22.16,88,13,3.18,VN,1708268264
445,ar rutbah,33.0381,40.2848,14.26,46,22,2.86,IQ,1708268472
446,watsa,3.0372,29.5355,33.63,18,100,1.85,CD,1708268473
447,segezha,63.7415,34.3222,-6.35,87,95,5.62,RU,1708268475
448,jiazi,22.8779,116.067,19.85,93,99,1.99,CN,1708268476
449,attapeu,14.8,106.8333,24.56,50,17,0.39,LA,1708268477
450,tazacorte,28.629,-17.9293,21.75,72,75,8.94,ES,1708268478
451,syktyvkar,61.6764,50.8099,-9.15,85,75,7.15,RU,1708268372
452,rouyn-noranda,48.2398,-79.0288,-11.95,79,100,4.12,CA,1708268482
453,san luis de la paz,21.3,-100.5167,5.94,70,18,1.08,MX,1708268483
454,visby,57.6409,18.296,2.12,64,0,2.06,SE,1708268484
455,marco,25.9726,-81.729,17.78,99,100,7.51,US,1708268485
456,sinabang,2.4803,96.3801,27.39,84,99,2.03,ID,1708268486
457,stornoway,58.2093,-6.3865,11.88,80,40,3.09,GB,1708268487
458,tagiura,32.8817,13.3506,17.17,68,100,7.47,LY,1708268488
459,hotan,37.0997,79.9269,-1.82,58,100,1.32,CN,1708268489
460,leh,34.1667,77.5833,-3.27,95,100,2.61,IN,1708268256
461,kampong dungun,3.2167,101.3167,28.09,92,69,1.3,MY,1708268474
462,las veredas,23.1388,-109.7075,18.95,32,0,1.05,MX,1708268492
463,lianzhou,24.7811,112.3825,20.42,88,100,2.01,CN,1708268493
464,lejanias,3.5251,-74.0216,29.03,53,62,3.08,CO,1708268495
465,benemerito de las americas,16.5167,-90.6439,20.15,100,100,0.74,MX,1708268496
466,ayr,55.4627,-4.6339,12.5,93,40,4.63,GB,1708268326
467,tshabong,-26.05,22.45,38.02,14,56,3.27,BW,1708268498
468,nioki,-2.7167,17.6833,32.02,55,84,0.92,CD,1708268500
469,nabire,-3.3667,135.4833,24.9,95,100,1.15,ID,1708268501
470,mechetinskaya,46.7713,40.456,1.44,75,29,1.86,RU,1708268502
471,turtas,58.9417,69.1325,-19.6,96,9,3.53,RU,1708268504
472,puerto baquerizo moreno,-0.9,-89.6,26.55,83,35,3.09,EC,1708268505
473,nakanojomachi,36.5833,138.85,8.09,85,67,0.33,JP,1708268506
474,sinaloa de leyva,25.8333,-108.2333,17.44,46,0,1.07,MX,1708268507
475,aquiraz,-3.9014,-38.3911,31.13,70,98,3.14,BR,1708268298
476,filadelfia,39.9523,-75.1638,1.98,48,52,0.89,US,1708268482
477,mossel bay,-34.1831,22.146,22.96,68,0,8.02,ZA,1708267980
478,codrington,-38.2667,141.9667,13.52,90,15,3.05,AU,1708268512
479,moranbah,-22.0016,148.0466,22.62,81,50,4.3,AU,1708268513
480,lastoursville,-0.8143,12.7287,31.32,54,100,1.45,GA,1708268514
481,bamusso,4.4591,8.9027,31.92,59,34,5.18,CM,1708268515
482,tehri,30.3833,78.4833,14.78,41,100,1.06,IN,1708268226
483,sandnessjoen,66.0217,12.6316,1.06,80,40,2.06,NO,1708268518
484,sola,-13.8833,167.55,27.87,77,6,3.01,VU,1708268521
485,yantzaza,-3.8278,-78.7594,24.23,70,72,0.91,EC,1708268522
486,kismayo,-0.3582,42.5454,27.48,79,10,7.33,SO,1708268523
487,nova vicosa,-17.8919,-39.3719,26.31,84,100,5.91,BR,1708268524
488,ulladulla,-35.35,150.4667,20.54,95,100,3.63,AU,1708268475
489,weno,7.4515,151.8468,27.82,77,34,10.61,FM,1708268526
490,san rafael,-34.6177,-68.3301,23.89,43,100,2.86,AR,1708268527
491,kupang,-10.1667,123.5833,27.24,87,100,2.44,ID,1708268449
492,tsiombe,-25.3,45.4833,24.63,74,40,7.44,MG,1708268529
493,inhambane,-23.865,35.3833,28.8,69,39,7.41,MZ,1708268530
494,pisco,-13.7,-76.2167,24.45,83,32,4.44,PE,1708268531
495,jiuquan,39.7432,98.5174,-8.03,45,100,5.55,CN,1708268532
496,kuqa,41.7278,82.9364,-4.55,30,100,2.67,CN,1708268533
497,surigao,9.7839,125.4889,25.86,79,15,5.25,PH,1708268534
498,quang ngai,15.1167,108.8,22.0,93,42,2.15,VN,1708268404
499,kirakira,-10.4544,161.9205,26.99,87,100,2.23,SB,1708268536
500,zhangjiajie,29.1294,110.4783,18.7,89,60,0.95,CN,1708268537
501,yarmouth,41.7057,-70.2286,1.09,58,75,10.8,US,1708268538
502,orange,33.7,-117.7675,13.1,89,100,2.57,US,1708268539
503,qutqashen,40.9814,47.8458,-1.04,95,100,1.45,AZ,1708268540
504,khandyga,62.6667,135.6,-30.64,98,100,1.92,RU,1708268541
505,fort mcmurray,56.7268,-111.381,-14.28,99,93,1.78,CA,1708268542
506,chipinge,-20.1883,32.6236,25.79,48,1,3.13,ZW,1708268544
507,swinoujscie,53.9105,14.2471,7.32,76,20,4.63,PL,1708268302
508,markivka,49.5229,39.5705,0.27,74,100,2.83,UA,1708268546
509,dhidhdhoo,6.8833,73.1,28.19,74,59,3.82,MV,1708268547
510,okha,53.5739,142.9478,-16.95,93,100,4.53,RU,1708268548
511,tshikapa,-6.4167,20.8,28.47,77,97,0.34,CD,1708268548
512,xai-xai,-25.0519,33.6442,28.3,70,28,5.7,MZ,1708268442
513,skelleftea,64.7507,20.9528,-4.8,89,0,2.06,SE,1708268552
514,utete,-7.986,38.758,27.72,91,100,2.77,TZ,1708268553
515,progreso,21.2833,-89.6667,22.2,91,100,8.32,MX,1708268365
516,rakops,-21.0167,24.3333,37.3,17,38,4.81,BW,1708268555
517,ust-tsilma,65.441,52.1498,-9.1,92,100,5.81,RU,1708268556
518,caleta de carquin,-11.0925,-77.6267,25.63,77,30,3.47,PE,1708268557
519,altamont,42.2068,-121.7372,2.94,90,75,4.12,US,1708268558
520,ringkobing,56.0901,8.244,7.23,99,100,4.62,DK,1708268559
521,baker city,44.7749,-117.8344,1.47,84,100,4.63,US,1708268560
522,north platte,41.1239,-100.7654,-6.06,79,0,3.6,US,1708268561
523,ipaba,-19.4136,-42.4194,28.37,76,100,1.34,BR,1708268562
524,sovetskaya gavan',48.9723,140.2878,-8.83,99,100,4.34,RU,1708268563
525,mahina,-17.5065,-149.489,26.87,83,20,3.09,PF,1708268564
526,san antonio de pale,-1.4014,5.6325,29.28,72,85,3.77,GQ,1708268565
527,karystos,38.0133,24.4161,14.55,71,12,5.74,GR,1708268566
528,brokopondo,4.75,-55.1667,30.49,53,27,1.81,SR,1708268567
529,tulagi,-9.0996,160.1476,28.57,81,97,6.92,SB,1708268569
530,la passe,45.5549,-0.8967,14.13,86,100,4.25,FR,1708268570
531,cuajinicuilapa,16.4667,-98.4167,24.7,49,0,1.65,MX,1708268570
532,bodo,67.28,14.405,0.02,86,75,4.12,NO,1708268371
533,banyo,6.75,11.8167,33.76,13,92,2.8,CM,1708268572
534,glace bay,46.1969,-59.957,-3.24,72,40,11.32,CA,1708268573
535,laguna,38.421,-121.4238,11.76,93,0,2.57,US,1708268574
536,santa terezinha,-29.9002,-50.0904,26.15,78,1,6.11,BR,1708268576
537,ma'rib,15.4591,45.3253,29.62,17,2,6.8,YE,1708268577
538,votkinsk,57.0486,53.9872,-7.35,77,84,7.24,RU,1708268423
539,tangalle,6.024,80.7911,26.09,74,71,6.12,LK,1708268579
540,vanino,49.0869,140.2543,-8.93,95,100,2.73,RU,1708268381
541,antalaha,-14.9003,50.2788,27.2,88,100,1.6,MG,1708268582
542,gladstone,-23.85,151.25,24.32,73,6,1.54,AU,1708268583
543,lautoka,-17.6167,177.4667,25.52,92,100,3.76,FJ,1708268584
544,slave lake,55.2834,-114.769,-9.16,89,31,0.68,CA,1708268585
545,charlottetown,46.2352,-63.1267,-7.47,71,78,8.05,CA,1708268435
546,aleksandrovsk-sakhalinskiy,50.8975,142.1561,-8.57,96,100,4.01,RU,1708268587
547,katsuura,35.1333,140.3,14.76,72,23,6.67,JP,1708268324
548,tommot,58.9564,126.2925,-30.22,95,100,2.44,RU,1708268589
549,letlhakeng,-24.0944,25.0298,36.88,18,67,5.46,BW,1708268590
550,broome,42.2506,-75.833,-4.61,66,100,6.17,US,1708268591
551,vadso,70.0744,29.7487,-3.91,93,100,6.17,NO,1708268592
552,peace river,56.2501,-117.286,-11.3,86,99,0.95,CA,1708268593
553,taroa,8.7058,171.2275,27.83,73,56,7.8,MH,1708268595
554,nova odesa,47.3078,31.7851,5.29,90,100,3.73,UA,1708268596
555,argostolion,38.1811,20.489,17.04,67,20,4.63,GR,1708268597
556,usinsk,65.9939,57.5281,-12.74,93,100,14.75,RU,1708268599
557,kota belud,6.351,116.4305,25.11,81,62,3.07,MY,1708268600
558,severo-yeniseyskiy,60.3725,93.0408,-35.79,100,80,1.34,RU,1708268601
559,balqash,46.8481,74.995,-20.17,86,4,6.23,KZ,1708268602
560,nampula,-15.1165,39.2666,28.21,70,50,1.04,MZ,1708268412
561,cheremukhovo,60.3484,59.9851,-12.24,84,17,4.02,RU,1708268604
562,tarawa,1.419,172.984,28.56,81,100,6.98,KI,1708268605
563,ilomantsi,62.6716,30.9328,-5.73,88,17,4.19,FI,1708268606
564,tynda,55.1667,124.7167,-37.33,95,41,1.96,RU,1708268607
565,bubaque,11.2833,-15.8333,26.23,75,3,3.9,GW,1708268609
566,pizarro,4.9533,-77.366,28.24,84,98,1.33,CO,1708268610
567,suzun,53.7841,82.3116,-23.06,97,95,2.33,RU,1708268611
568,new norfolk,-42.7826,147.0587,14.95,94,68,1.2,AU,1708268612
569,nar'yan-mar,67.6713,53.087,-9.94,93,100,10.73,RU,1708268475
570,charters towers,-20.1,146.2667,23.37,84,99,4.04,AU,1708268614
571,perry,37.2506,-83.1999,-0.9,37,57,3.74,US,1708268615
572,peringat,6.0333,102.2833,24.47,91,17,1.19,MY,1708268468
573,st. paul,44.9444,-93.0933,-1.99,72,0,5.66,US,1708268617
